timestamp,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80
1658030400,-425.82333,-250.9368711,-257.97767,-292.4410322,-21.90408767,-31.054852,-150.9739425,-423.6322801,-21.90408767,-20.46591371,-26.456727,-939.2422895
1658034000,-425.82333,-249.0707434,-253.9217907,-288.3558542,-21.90408767,-31.054852,-149.9351695,-418.5631317,-22.19169375,-20.46591371,-26.16926285,-937.5828121
1658037600,-425.4581975,-246.8775,-250.1904711,-284.6867252,-21.90408767,-31.39003612,-149.2268414,-415.6388909,-22.19169375,-20.75356764,-26.456727,-939.2422895
1658041200,-425.82333,-246.0840546,-246.8775,-281.7130499,-22.19169375,-31.39003612,-148.8962679,-413.0792872,-22.47929027,-20.75356764,-26.456727,-943.0277879
1658044800,-426.5535438,-246.0840546,-244.5903019,-280.969461,-22.19169375,-31.67732644,-148.5184536,-413.4449959,-22.47929027,-21.041212,-26.456727,-948.8932739
1658048400,-427.2836897,-247.2041905,-243.8433235,-281.7130499,-22.47929027,-32.01248638,-148.8962679,-417.466669,-22.47929027,-21.041212,-26.79208974,-958.9123748
1658052000,-428.7437772,-250.5636796,-245.3372123,-284.6867252,-22.47929027,-32.01248638,-149.557402,-425.093048,-22.76687721,-21.041212,-26.79208974,-971.8388599
1658055600,-430.8877873,-257.97767,-249.444003,-290.2130085,-22.19169375,-29.23505376,-151.3044342,-436.7238165,-22.19169375,-21.041212,-26.79208974,-988.0783543
1658059200,-434.9005252,-267.9921907,-256.159766,-297.5909915,-22.19169375,-29.23505376,-153.3815123,-450.1119575,-23.10238322,-21.041212,-26.79208974,-1006.343061
1658062800,-439.2301477,-276.1344744,-264.3138645,-305.7036451,-22.19169375,-29.23505376,-155.5052645,-462.432378,-23.10238322,-21.041212,-26.79208974,-1022.499167
1658066400,-442.874285,-282.4565708,-272.0876137,-313.1138049,-22.47929027,-29.23505376,-157.911533,-472.9188748,-23.10238322,-21.041212,-26.79208974,-1034.884138
1658070000,-446.5167211,-287.6128734,-279.85395,-320.4709105,-22.47929027,-29.23505376,-160.3642713,-481.0350215,-23.10238322,-21.041212,-26.79208974,-1044.356637
1658073600,-450.8399046,-292.4410322,-287.2413575,-325.9727752,-22.47929027,-29.52241584,-162.7691436,-487.014657,-23.10238322,-21.041212,-26.79208974,-1051.765884
1658077200,-454.4786196,-296.4777643,-293.1835707,-330.7780454,-22.19169375,-30.14500086,-164.8433798,-489.2784611,-23.10238322,-20.75356764,-26.79208974,-1054.651978
1658080800,-457.0247079,-298.7040656,-296.1066545,-332.9948928,-22.19169375,-30.48022034,-166.2573367,-488.1466421,-23.10238322,-20.75356764,-26.79208974,-1055.488291
